716	2122	0.5
716	2123	1
717	1123	1
717	3393	1
717	3394	1
718	743	0.5
718	757	1
718	761	0.5
718	762	0.5
718	850	0.5
718	857	1
718	861	0.5
718	1120	0.5
718	1142	1
718	1152	1
718	1326	0.5
718	1444	0.5
718	2359	1
718	2360	1
718	2361	1
718	2362	1
718	2363	0.5
720	743	0.5
720	752	0.5
720	850	0.5
720	1522	0.5
720	2092	1
721	794	0.5
721	811	1
721	880	0.5
721	1016	0.5
721	1051	0.5
721	1080	1
721	1185	1
722	778	1
724	1123	1
724	1311	0.5
725	784	0.5
725	1281	0.5
725	1447	0.5
727	769	0.5
727	795	1
727	2101	0.5
727	2649	0.5
727	3548	1
728	743	1
728	770	1
728	778	1
728	816	1
728	1007	0.5
728	1016	1
728	1026	1
728	1043	0.5
728	1046	0.5
728	1069	1
728	1517	0.5
728	2607	0.5
728	2743	0.5
730	3623	1
731	735	0.5
731	743	0.5
731	769	1
731	770	0.5
731	774	0.5
731	778	0.5
731	816	0.5
731	822	1
731	867	0.5
731	956	1
731	1002	1
731	1008	0.5
731	1016	0.5
731	1043	1
731	1179	0.5
731	1188	0.5
731	1232	0.5
731	1312	1
731	1317	0.5
731	1471	0.5
731	2089	1
731	2090	1
731	2091	1
731	2093	1
731	2094	0.5
732	743	0.5
732	816	0.5
732	839	1
732	850	0.5
732	884	1
732	2147	0.5
732	2567	0.5
733	873	1
735	752	0.5
735	770	1
735	778	1
735	784	1
735	805	0.5
735	816	1
735	824	0.5
735	850	1
735	876	0.5
735	1040	0.5
735	1077	0.5
735	1094	0.5
735	1100	1
735	1557	1
735	1573	0.5
735	2122	0.5
735	2296	0.5
735	2383	1
735	2597	1
737	751	1
737	752	1
737	1460	1
737	2012	0.5
738	850	1
742	868	1
742	869	0.5
743	752	0.5
743	762	1
743	774	1
743	778	1
743	798	0.5
743	811	0.5
743	816	1
743	818	1
743	850	1
743	928	1
743	1010	0.5
743	1021	0.5
743	1026	1
743	1046	0.5
743	1056	1
743	1098	0.5
743	1100	1
743	1101	1
743	1313	1
743	1462	1
743	1583	0.5
743	2101	0.5
743	2123	1
743	2141	1
743	2142	1
743	2143	1
743	2144	1
743	2145	1
744	1311	0.5
744	1511	1
748	1029	0.5
748	2425	1
748	2772	1
748	3038	1
748	3345	1
750	3431	1
751	784	0.5
751	928	1
751	1566	1
751	2118	1
751	3326	0.5
752	778	0.5
752	816	0.5
752	850	0.5
752	1009	1
752	1016	0.5
752	1023	1
752	1062	0.5
752	1187	0.5
752	1311	1
752	1364	1
752	1460	1
752	1462	1
752	1581	1
752	2571	0.5
752	2572	1
752	2573	1
752	2574	1
753	777	0.5
754	793	1
754	850	0.5
754	1293	0.5
757	761	0.5
757	831	0.5
757	850	0.5
757	853	1
757	857	1
757	884	1
757	1112	1
757	1135	0.5
757	1190	1
757	1213	0.5
757	2005	1
757	2007	0.5
757	2021	0.5
757	2713	1
757	2756	0.5
757	2758	0.5
757	2761	0.5
757	2951	1
757	3736	1
757	3737	1
757	3738	1
757	3763	1
757	3764	1
757	3781	1
760	799	0.5
760	1135	1
760	1162	0.5
760	1180	1
760	3381	1
760	3382	0.5
760	3383	1
761	856	0.5
761	3590	1
762	784	1
762	842	0.5
762	1024	1
762	1098	0.5
762	1323	1
762	1481	0.5
762	1583	0.5
762	2118	1
763	3444	1
764	803	1
764	1285	1
767	1712	0.5
767	3249	1
767	3250	1
768	795	0.5
768	799	1
768	857	0.5
768	2007	1
768	2756	0.5
768	3509	1
769	778	0.5
769	784	0.5
769	831	0.5
769	850	0.5
769	876	0.5
769	1026	0.5
769	1031	0.5
769	1043	1
769	1213	0.5
769	1264	0.5
769	1277	0.5
769	1284	0.5
769	1379	1
769	2578	0.5
769	2604	0.5
769	2605	1
769	2608	1
770	805	0.5
770	816	1
770	1016	1
770	1026	1
770	1037	0.5
770	1311	0.5
770	1510	0.5
770	1565	0.5
770	1579	0.5
774	822	0.5
774	841	1
774	842	0.5
774	876	0.5
774	884	0.5
774	1015	0.5
774	1037	0.5
774	1162	0.5
774	1323	1
774	2825	1
774	2826	1
775	836	1
775	1587	1
775	3649	1
776	788	0.5
776	855	1
776	857	0.5
776	1184	0.5
776	1186	0.5
776	1222	0.5
776	1283	0.5
776	1477	0.5
777	778	0.5
777	816	0.5
777	827	1
777	1587	1
778	784	1
778	805	0.5
778	811	0.5
778	816	1
778	819	1
778	820	1
778	824	0.5
778	878	0.5
778	1026	1
778	1046	0.5
778	1048	1
778	1056	1
778	1069	1
778	1098	0.5
778	1100	1
778	1101	1
778	1119	0.5
778	1134	0.5
778	1185	0.5
778	1510	0.5
778	2019	1
778	2296	0.5
778	2297	1
778	2298	1
778	2299	0.5
779	827	1
779	2578	0.5
780	850	1
781	816	1
784	786	1
784	810	0.5
784	816	1
784	824	0.5
784	850	1
784	857	0.5
784	876	0.5
784	1008	1
784	1020	0.5
784	1026	1
784	1041	1
784	1074	1
784	1119	0.5
784	1123	0.5
784	1174	1
784	1185	0.5
784	1206	0.5
784	1248	0.5
784	1460	0.5
784	1557	1
784	1573	0.5
784	2012	0.5
784	2121	1
784	2383	1
784	2762	1
784	2763	1
784	2766	1
784	2767	0.5
787	816	1
788	2905	0.5
789	1326	0.5
789	2363	0.5
793	831	0.5
793	850	0.5
793	1517	1
793	2211	0.5
793	3460	1
794	3203	1
795	881	0.5
795	3327	0.5
796	1360	0.5
796	2485	1
796	3454	1
798	850	0.5
798	1040	0.5
798	1314	1
798	1364	1
798	1579	1
799	880	1
799	884	0.5
799	1021	0.5
799	1439	1
799	2007	1
799	2030	1
800	855	1
800	869	1
802	855	0.5
802	874	1
802	1972	0.5
802	2007	0.5
802	3221	0.5
804	1134	0.5
804	1316	1
804	1699	0.5
804	1705	0.5
804	1712	0.5
805	1265	0.5
805	1266	0.5
805	1574	0.5
805	2122	1
807	890	1
807	940	1
807	971	1
807	1491	1
807	2370	0.5
807	2624	0.5
807	3329	1
808	1118	0.5
808	1510	1
810	1008	0.5
810	1966	0.5
810	2501	0.5
811	850	0.5
811	878	0.5
811	1016	0.5
811	1186	1
811	1567	1
812	855	0.5
812	876	0.5
812	880	0.5
812	1146	1
812	1200	0.5
812	2073	0.5
814	1019	1
814	1029	0.5
814	1071	1
814	1568	0.5
814	1653	1
814	3038	1
814	3327	0.5
815	3766	1
816	818	1
816	819	1
816	823	1
816	824	0.5
816	831	1
816	850	1
816	856	0.5
816	876	0.5
816	878	0.5
816	881	0.5
816	1008	1
816	1013	1
816	1015	0.5
816	1016	1
816	1017	0.5
816	1020	0.5
816	1023	0.5
816	1026	1
816	1036	1
816	1040	0.5
816	1043	0.5
816	1048	1
816	1055	0.5
816	1059	0.5
816	1061	0.5
816	1094	0.5
816	1100	1
816	1115	1
816	1117	1
816	1123	0.5
816	1124	1
816	1134	0.5
816	1229	1
816	1248	0.5
816	1296	0.5
816	1311	0.5
816	1313	1
816	1364	0.5
816	1447	0.5
816	1465	1
816	1565	0.5
816	1566	0.5
816	1567	1
816	1569	1
816	1571	1
816	1572	1
816	1573	0.5
816	1576	0.5
816	1578	0.5
816	1579	0.5
816	1580	1
816	1581	1
816	1582	1
816	1583	0.5
816	1584	1
816	1585	1
816	1586	1
816	1587	0.5
816	1588	1
821	924	0.5
821	1495	0.5
821	2098	1
822	857	1
822	1021	1
822	1162	1
822	1360	0.5
824	1023	1
824	1206	1
824	1364	1
824	1460	1
824	2296	0.5
824	2629	0.5
824	3176	1
825	1929	0.5
825	1939	0.5
825	2260	1
825	2261	1
825	2262	1
831	1008	1
831	1026	1
831	1048	1
831	1069	1
831	1098	0.5
831	1134	0.5
831	2118	1
831	3115	0.5
831	3174	1
831	3175	1
832	1169	0.5
834	1051	0.5
834	1226	1
834	2571	0.5
838	953	1
838	1025	0.5
838	1959	0.5
838	2758	0.5
839	847	1
839	875	0.5
839	1162	1
839	1192	1
839	1230	0.5
839	1233	0.5
839	1284	0.5
839	1302	0.5
839	2000	0.5
839	3035	1
842	1034	0.5
842	1319	0.5
842	1387	0.5
842	1864	1
842	2824	1
844	2626	1
847	1162	1
847	1289	0.5
847	1481	0.5
850	881	0.5
850	1025	0.5
850	1026	1
850	1034	1
850	1048	1
850	1055	0.5
850	1067	0.5
850	1100	1
850	1134	0.5
850	1143	0.5
850	1206	0.5
850	1208	1
850	1248	0.5
850	1453	1
850	1587	0.5
850	2031	1
850	2032	0.5
850	2033	1
850	2034	1
850	2035	1
850	2036	1
850	2037	1
850	2038	1
850	2039	1
853	1909	1
855	869	1
855	1168	0.5
855	1253	0.5
855	2120	1
856	884	1
856	1187	0.5
856	1219	1
856	1228	1
856	1326	0.5
856	2670	1
856	2672	1
856	2673	1
857	884	1
857	1034	0.5
857	1043	1
857	1069	0.5
857	1159	0.5
857	1228	1
857	1233	0.5
857	1249	1
857	1250	1
857	1251	1
857	1252	1
857	1327	0.5
857	1919	0.5
857	2022	0.5
857	2334	0.5
857	2335	0.5
857	2336	1
857	2339	1
858	1209	1
860	1019	1
860	1071	1
861	884	0.5
861	1131	0.5
861	1205	0.5
861	1354	0.5
861	2102	0.5
862	1213	1
862	2115	1
864	1162	1
866	2626	1
867	1188	1
868	1145	0.5
868	1398	0.5
869	1032	0.5
869	1188	0.5
869	1289	0.5
869	1398	1
869	1805	0.5
869	1999	1
869	2756	0.5
869	2760	1
869	3024	1
869	3025	1
869	3026	1
872	1215	1
872	1919	0.5
874	2007	1
875	1131	1
875	1155	0.5
875	1162	0.5
875	1473	0.5
875	2008	0.5
875	2462	0.5
875	3568	1
876	884	0.5
876	955	0.5
876	1162	0.5
876	1222	0.5
876	1238	0.5
876	1283	0.5
876	1320	0.5
876	1470	1
876	1481	1
876	1485	0.5
876	1539	0.5
876	1879	1
876	2071	1
876	2096	1
876	2097	0.5
876	2099	0.5
876	2100	1
876	2102	0.5
876	2106	0.5
876	2107	0.5
876	2109	1
876	2111	1
876	2114	1
876	2116	1
878	1013	1
878	1020	1
878	1364	0.5
880	1003	1
880	1021	0.5
880	1218	0.5
880	1277	0.5
880	2242	1
880	2925	1
880	2926	1
884	1038	0.5
884	1043	1
884	1239	1
884	1249	1
884	1250	1
884	1251	1
884	1252	1
884	1293	0.5
884	1296	1
884	1326	0.5
884	1327	0.5
884	1406	0.5
884	1439	1
884	1444	0.5
884	1485	0.5
884	1909	0.5
884	1999	0.5
885	914	1
885	940	1
885	1500	0.5
885	1505	0.5
885	1972	1
885	2053	0.5
885	2224	0.5
885	2283	0.5
885	2294	0.5
885	2606	0.5
886	3369	1
887	1387	0.5
887	1443	0.5
887	1444	0.5
887	1674	1
887	3185	1
888	911	1
888	915	1
888	1000	1
888	1849	0.5
888	1932	1
888	2219	0.5
888	2254	1
888	2283	0.5
888	2300	1
888	2303	0.5
888	2816	1
889	2542	1
889	2578	0.5
889	3007	1
889	3562	1
890	1932	1
890	3329	1
892	963	1
892	1972	0.5
892	2045	0.5
892	2203	1
892	2918	0.5
893	3384	1
894	914	0.5
894	978	0.5
894	1315	0.5
894	1428	1
894	1544	0.5
894	3053	1
894	3067	1
894	3068	1
894	3069	1
894	3070	1
894	3071	1
894	3072	1
894	3073	1
895	1972	0.5
895	2151	1
896	972	0.5
896	2150	1
896	2781	0.5
896	2804	1
896	3195	1
896	3196	0.5
898	1485	1
899	1818	1
900	911	1
900	921	1
901	1972	1
902	947	1
902	1972	1
904	1980	1
905	2048	1
905	2056	1
905	2523	1
905	2675	1
905	2938	0.5
906	2283	1
907	1170	1
907	1487	1
907	1941	0.5
907	2340	1
907	2509	1
908	2250	1
908	2524	0.5
909	2066	0.5
909	2113	0.5
909	2342	0.5
909	3339	1
909	3470	0.5
909	3471	1
910	1980	0.5
910	2127	0.5
910	2248	1
910	2460	0.5
910	3151	1
911	969	1
911	971	1
911	978	1
911	1929	0.5
911	2693	1
911	3014	0.5
912	1972	1
914	937	1
914	942	1
914	944	0.5
914	947	1
914	971	1
914	976	0.5
914	1159	0.5
914	1276	1
914	1742	0.5
914	1839	0.5
914	2113	1
914	2150	0.5
914	2205	1
914	2219	0.5
914	2240	0.5
914	2313	1
914	2495	0.5
914	2513	0.5
914	2514	1
914	2527	0.5
914	2528	0.5
914	2581	1
914	2583	0.5
914	2585	1
915	947	1
915	991	1
915	997	0.5
915	1153	1
915	2430	0.5
915	2557	1
915	3399	0.5
916	3128	0.5
916	3209	1
916	3378	1
917	3370	0.5
920	1436	1
921	939	1
921	949	0.5
921	1442	0.5
921	2557	1
921	2566	0.5
921	3076	0.5
923	3599	1
923	3600	1
924	937	0.5
924	1442	1
924	1446	1
924	1679	0.5
924	3030	0.5
925	1818	0.5
925	3522	1
928	1460	1
929	1359	1
929	1448	1
929	1485	0.5
929	1848	1
929	1856	1
929	2112	1
929	2186	1
929	2189	1
929	2283	1
929	2376	1
929	2448	1
929	2521	0.5
929	2522	0.5
929	2999	1
929	3028	1
929	3029	0.5
929	3030	0.5
929	3031	1
929	3032	0.5
929	3033	0.5
929	3034	1
930	2190	1
930	2202	1
930	3474	1
931	1496	1
932	933	1
932	1359	0.5
932	1961	1
932	2527	0.5
932	2581	1
932	3216	1
933	1359	0.5
933	1834	0.5
933	2211	0.5
933	2499	1
933	3179	1
933	3216	1
933	3234	1
934	937	0.5
934	2041	0.5
934	2300	0.5
937	978	1
937	1095	1
937	1153	1
937	1848	0.5
937	2153	0.5
937	2220	0.5
937	2256	0.5
937	2460	1
937	2704	0.5
937	2954	1
937	3405	1
937	3406	1
938	3674	1
940	970	0.5
940	1491	1
940	1495	0.5
940	2300	1
940	3206	1
941	982	0.5
941	987	0.5
942	1836	1
942	2196	0.5
942	2804	1
943	1814	1
944	2799	1
946	1158	1
946	1679	0.5
946	1979	0.5
946	2283	1
946	2618	1
946	2872	1
946	2885	1
946	3188	0.5
947	1153	1
947	1814	0.5
947	1980	1
947	2151	0.5
947	2212	1
947	2215	0.5
947	3316	0.5
948	2581	1
949	2557	0.5
949	2716	1
949	2913	0.5
950	1311	0.5
950	1319	0.5
950	1395	0.5
950	1434	0.5
950	1693	1
950	2706	1
950	3015	1
952	2927	1
953	1162	0.5
953	1228	0.5
953	3310	1
954	2008	1
955	2535	1
955	3607	1
956	1317	1
958	1188	0.5
958	2973	1
958	3263	1
959	1319	1
960	1327	1
961	1442	0.5
961	1485	0.5
961	1548	0.5
961	2346	0.5
961	2857	0.5
962	2370	0.5
965	3102	0.5
968	3076	1
969	1977	1
969	2088	1
969	2153	0.5
969	2257	1
969	2664	1
969	2716	0.5
969	2804	1
969	3087	0.5
969	3333	1
969	3495	1
969	3496	1
970	1158	1
970	1485	0.5
970	1559	1
970	1807	1
970	3198	1
971	2314	1
971	2459	1
971	3150	0.5
972	973	1
972	2660	1
972	3014	1
973	1812	0.5
973	3632	1
974	1972	0.5
974	3612	1
976	2215	0.5
976	2495	1
976	2709	1
976	3041	1
977	1816	1
977	1835	1
978	1095	1
978	1446	0.5
978	2224	0.5
978	2460	1
978	2527	0.5
982	1854	1
982	1857	1
982	1939	0.5
982	1972	1
982	2225	0.5
982	3295	1
982	3296	0.5
983	1972	0.5
983	3382	1
985	1814	1
985	1972	0.5
986	1153	1
987	1940	0.5
987	1972	1
988	989	1
988	1818	1
989	1491	1
989	2058	1
989	2203	1
989	2906	1
989	2909	0.5
989	2910	1
989	2911	1
993	1486	1
996	1307	1
997	1615	0.5
997	1841	1
997	2520	0.5
997	3399	1
1000	2704	0.5
1003	1051	1
1003	2230	0.5
1007	1091	0.5
1007	1912	1
1008	1016	1
1008	2501	0.5
1009	1014	0.5
1009	1186	1
1009	1522	1
1009	2101	0.5
1009	3112	1
1009	3113	1
1010	1059	1
1010	1137	0.5
1010	3270	1
1011	1019	0.5
1011	2410	1
1011	3594	1
1012	1460	0.5
1012	3109	1
1013	1016	1
1014	3347	1
1016	1055	0.5
1016	1059	0.5
1016	1098	0.5
1016	1119	0.5
1016	1124	1
1016	1125	0.5
1016	1522	0.5
1016	2122	0.5
1016	2400	0.5
1016	2401	1
1016	2402	1
1017	1026	0.5
1017	1119	1
1018	1805	1
1018	2346	1
1018	2857	1
1019	1042	1
1019	1071	1
1019	1073	1
1019	1103	1
1019	1107	1
1019	1322	1
1019	1528	0.5
1019	1591	0.5
1019	1592	0.5
1019	1594	0.5
1019	1599	1
1019	1607	1
1019	1616	0.5
1019	1619	1
1019	1621	0.5
1019	1643	1
1019	2264	0.5
1019	2407	1
1019	2408	1
1019	2409	0.5
1019	2410	0.5
1019	2411	1
1019	2412	1
1019	2413	1
1019	2414	1
1019	2415	1
1019	2416	1
1019	2417	1
1019	2418	1
1019	2419	1
1019	2420	1
1019	2421	1
1019	2422	1
1019	2423	0.5
1019	2424	0.5
1019	2425	0.5
1019	2426	0.5
1020	1567	1
1020	2144	1
1020	2387	1
1021	1038	0.5
1021	1162	1
1021	1238	0.5
1021	1318	0.5
1021	1999	0.5
1021	2754	1
1021	2755	1
1023	1206	1
1025	1026	0.5
1025	1037	1
1025	1069	0.5
1025	1084	1
1025	1119	0.5
1025	1184	0.5
1025	2118	1
1025	2399	1
1025	3772	1
1026	1055	0.5
1026	1069	1
1026	1074	1
1026	1081	0.5
1026	1184	0.5
1026	1186	0.5
1026	1248	0.5
1026	1314	0.5
1026	2383	1
1026	2575	1
1026	2576	1
1026	2577	1
1028	1653	1
1029	1955	1
1029	2631	1
1029	2771	1
1030	1052	1
1030	1324	1
1030	1528	1
1030	1599	1
1030	1610	1
1030	2424	1
1030	3434	1
1031	1105	1
1031	1296	0.5
1032	1098	0.5
1032	1134	0.5
1032	1423	0.5
1032	1898	0.5
1032	3546	1
1033	1844	1
1034	1069	1
1034	1119	0.5
1034	1184	0.5
1034	1283	0.5
1034	1354	0.5
1034	2397	1
1034	2711	1
1037	1248	1
1037	1565	0.5
1038	1159	0.5
1038	1935	0.5
1038	2248	0.5
1038	2988	0.5
1038	3023	1
1040	1069	0.5
1040	1094	1
1042	1066	1
1042	1624	0.5
1042	1638	1
1042	1653	1
1042	2068	0.5
1043	1189	0.5
1043	1239	1
1043	1264	0.5
1043	1284	0.5
1043	1909	0.5
1043	2335	0.5
1043	2641	0.5
1043	2647	1
1043	3065	1
1046	1098	0.5
1046	1314	0.5
1046	1385	0.5
1046	1578	1
1047	1289	0.5
1047	1398	1
1047	2242	1
1048	2012	0.5
1048	2383	1
1051	1119	0.5
1051	2021	0.5
1053	1070	1
1053	2423	0.5
1053	3627	1
1053	3628	1
1053	3629	1
1055	1364	0.5
1055	3553	1
1055	3554	1
1057	1591	1
1057	3629	0.5
1057	3707	1
1057	3708	1
1058	1322	1
1060	2767	1
1061	1205	1
1061	1356	0.5
1061	1576	1
1061	3767	1
1062	1427	0.5
1067	1311	0.5
1067	1510	1
1067	2740	1
1069	1123	0.5
1069	1248	0.5
1069	1566	0.5
1069	1911	0.5
1069	2826	1
1069	2847	1
1069	2848	1
1069	2849	1
1070	1091	1
1070	1653	0.5
1071	1073	1
1071	1102	1
1071	1322	1
1071	1468	0.5
1071	1603	1
1071	1604	1
1071	1605	1
1071	1609	1
1071	1612	1
1071	1620	0.5
1071	1626	1
1071	1627	1
1071	1638	1
1071	1641	0.5
1071	1644	1
1071	1645	1
1071	1653	1
1071	1657	0.5
1071	1663	1
1071	2263	1
1071	2264	0.5
1071	2265	1
1071	2266	1
1071	2267	1
1071	2268	0.5
1071	2269	1
1071	2270	0.5
1071	2271	1
1071	2272	1
1071	2273	1
1071	2274	1
1071	2275	1
1071	2276	1
1071	2277	1
1071	2278	1
1071	2279	1
1071	2280	1
1071	2281	1
1072	2467	1
1073	1076	0.5
1073	1605	1
1073	1653	1
1073	3592	1
1073	3593	1
1076	1102	0.5
1076	2270	1
1076	2409	1
1076	3037	1
1076	3624	1
1077	1311	0.5
1077	3748	1
1079	1264	1
1081	1248	1
1084	1088	1
1085	1088	1
1086	1088	1
1087	1088	1
1090	1517	1
1093	1422	0.5
1093	1806	0.5
1093	1883	1
1093	2584	1
1093	2872	1
1093	3153	1
1093	3155	1
1095	2211	0.5
1096	3091	1
1098	1521	1
1098	1550	1
1098	2952	1
1099	1162	0.5
1099	1926	0.5
1099	3539	0.5
1102	1107	1
1102	1322	1
1102	1605	1
1102	1653	1
1102	3345	0.5
1102	3593	1
1106	1442	1
1106	1869	0.5
1106	1883	1
1106	1893	1
1106	1939	1
1106	2191	1
1106	2680	0.5
1106	2704	1
1106	3199	1
1107	3037	0.5
1110	1325	1
1114	1159	1
1119	3395	1
1120	1131	1
1120	1264	1
1120	2077	1
1120	2150	0.5
1120	3321	1
1120	3322	0.5
1120	3323	1
1121	1159	1
1122	1818	0.5
1122	3664	1
1125	1915	1
1130	3091	0.5
1130	3500	1
1131	1162	0.5
1131	1221	1
1131	1228	0.5
1131	2005	1
1132	1144	1
1132	1159	0.5
1132	1230	1
1133	1423	0.5
1133	1699	0.5
1133	1739	1
1134	1423	0.5
1134	1485	0.5
1134	1525	0.5
1134	1564	0.5
1134	1575	0.5
1134	1611	0.5
1134	1622	0.5
1134	1697	0.5
1134	1699	0.5
1134	1700	0.5
1134	1701	0.5
1134	1702	0.5
1134	1705	0.5
1134	1707	0.5
1134	1708	0.5
1134	1710	0.5
1134	1712	0.5
1134	1715	1
1134	1718	0.5
1134	1719	0.5
1134	1721	0.5
1134	1723	0.5
1134	1724	0.5
1134	1728	0.5
1134	1734	1
1134	1735	0.5
1134	1738	0.5
1134	1744	0.5
1134	1750	1
1134	1751	1
1134	1759	1
1134	1797	1
1134	1803	0.5
1134	2130	1
1134	2686	1
1134	2687	1
1134	2688	0.5
1134	2689	1
1134	2690	1
1134	2691	0.5
1135	1395	0.5
1135	2988	1
1137	1159	0.5
1144	2028	1
1145	1512	1
1147	1159	1
1153	1176	0.5
1153	1417	0.5
1153	1491	1
1153	1679	1
1153	1816	0.5
1153	1831	0.5
1153	1857	1
1153	1972	1
1153	2283	0.5
1153	2294	0.5
1153	2525	1
1153	2886	1
1153	2887	1
1154	1290	1
1154	2115	1
1155	1325	1
1156	1293	0.5
1156	1318	1
1157	1259	0.5
1157	1939	0.5
1157	2446	1
1157	3484	1
1158	1159	0.5
1158	1417	1
1158	1419	0.5
1158	1442	1
1158	1485	0.5
1158	1683	1
1158	1939	1
1158	2040	1
1158	2189	1
1158	2342	0.5
1158	2528	1
1158	2616	1
1159	1160	1
1159	1165	1
1159	1169	0.5
1159	1170	0.5
1159	2088	0.5
1162	1188	0.5
1162	1189	0.5
1162	1195	1
1162	1221	1
1162	1233	0.5
1162	1238	0.5
1162	1302	0.5
1162	1303	0.5
1162	1327	0.5
1162	1444	0.5
1162	1471	0.5
1162	1527	1
1162	1534	0.5
1162	2082	1
1162	2216	1
1167	1200	1
1168	1253	1
1168	3762	1
1168	3776	1
1170	1559	0.5
1171	1172	1
1171	1238	0.5
1171	1652	1
1171	2008	1
1172	1238	0.5
1172	1652	1
1172	2008	1
1175	3587	1
1176	3459	1
1178	1238	0.5
1178	1481	0.5
1178	1611	0.5
1178	1698	0.5
1178	1699	0.5
1178	1701	0.5
1178	1702	0.5
1178	1703	0.5
1178	1705	0.5
1178	1708	0.5
1178	1709	0.5
1178	1724	0.5
1178	1728	0.5
1178	1738	0.5
1178	1745	0.5
1178	1749	1
1178	1792	0.5
1178	2130	1
1179	1999	1
1179	2759	1
1180	2236	1
1184	1912	0.5
1184	2386	0.5
1184	3315	1
1185	1206	1
1185	1522	1
1185	1579	1
1185	2383	1
1185	2501	0.5
1186	2774	1
1187	1398	1
1187	3463	1
1187	3464	1
1187	3465	1
1188	2147	1
1188	2663	1
1189	1471	1
1189	3044	0.5
1196	1412	1
1197	1481	1
1198	1230	1
1199	1232	1
1200	2334	1
1201	2653	1
1201	2741	0.5
1203	1311	1
1204	1294	0.5
1204	1314	0.5
1204	1913	1
1204	2104	0.5
1204	2260	1
1204	2261	1
1204	2262	1
1204	2555	1
1204	3365	0.5
1205	1576	1
1205	3673	1
1206	3123	1
1206	3124	1
1207	1259	0.5
1207	3392	1
1209	3681	1
1210	1253	1
1214	3061	1
1214	3062	1
1214	3063	1
1214	3064	1
1215	3734	1
1216	1871	1
1216	1876	1
1217	1238	1
1218	2070	1
1222	1481	0.5
1222	1536	0.5
1222	1606	1
1223	2229	1
1224	1406	1
1226	1239	0.5
1226	1325	1
1226	2094	1
1228	1658	1
1228	3732	1
1230	1304	1
1230	1909	0.5
1230	3105	1
1230	3264	1
1231	1830	0.5
1231	2308	1
1232	2820	1
1233	1473	0.5
1233	1514	1
1233	2094	0.5
1238	1240	0.5
1238	1243	0.5
1238	1392	1
1238	1530	1
1238	1652	0.5
1238	2008	0.5
1238	2095	1
1238	2127	0.5
1238	2957	0.5
1238	3730	1
1239	1249	1
1239	1250	1
1239	1251	1
1239	1252	1
1239	1296	1
1239	1658	1
1239	2007	0.5
1239	3587	0.5
1240	1317	0.5
1240	1673	1
1240	1674	1
1243	1477	0.5
1243	1535	1
1247	1524	0.5
1248	1264	0.5
1248	1803	0.5
1248	1909	0.5
1249	1250	1
1249	1251	1
1249	1252	1
1249	1293	0.5
1249	1439	1
1250	1251	1
1250	1252	1
1250	1293	0.5
1250	1439	1
1251	1252	1
1251	1293	0.5
1251	1439	1
1252	1293	0.5
1252	1439	1
1253	2347	1
1261	2758	1
1263	1606	0.5
1263	2294	0.5
1265	1354	1
1266	1573	1
1266	3312	1
1266	3782	1
1268	1277	0.5
1268	1293	1
1268	1919	1
1269	1270	1
1269	1271	1
1269	1272	1
1270	1271	1
1270	1272	1
1270	1274	1
1270	1275	1
1270	2237	1
1271	1272	1
1273	1274	1
1273	1275	1
1274	1275	1
1276	1972	1
1276	2246	0.5
1277	2296	0.5
1280	1311	1
1281	3128	1
1283	1360	0.5
1283	1481	0.5
1284	2856	1
1289	2045	0.5
1289	2567	1
1290	1525	0.5
1291	1364	1
1293	2197	0.5
1294	1422	1
1294	1837	1
1294	2291	1
1295	3286	1
1296	1443	0.5
1296	1953	0.5
1296	2919	1
1299	1673	1
1300	3322	1
1302	3609	1
1303	1398	0.5
1303	2029	1
1307	1406	0.5
1307	1416	1
1307	1668	1
1307	2484	1
1307	2493	1
1311	1313	1
1311	1520	1
1311	1868	0.5
1311	2018	1
1311	2774	1
1311	2775	1
1311	2776	1
1311	2777	1
1314	1579	1
1314	2597	1
1315	1428	0.5
1315	1522	0.5
1315	1574	0.5
1315	1812	0.5
1315	2585	1
1315	3074	1
1315	3075	1
1315	3076	0.5
1315	3077	0.5
1316	1789	1
1317	1406	1
1317	2093	1
1317	2328	0.5
1317	3288	1
1317	3289	1
1317	3290	1
1317	3291	0.5
1317	3292	1
1318	3135	0.5
1319	1409	0.5
1319	1686	0.5
1319	2016	1
1320	1360	0.5
1320	1481	0.5
1320	1539	1
1320	2097	1
1320	2106	1
1320	2230	0.5
1320	3506	1
1321	1455	1
1321	2570	0.5
1322	2470	1
1324	1653	0.5
1324	2425	1
1324	3434	1
1325	2190	0.5
1325	2569	0.5
1326	1444	0.5
1326	1877	0.5
1326	2362	1
1326	2363	1
1326	2881	1
1326	2882	1
1327	1434	0.5
1327	2570	0.5
1327	3262	0.5
1328	1805	1
1328	2348	1
1328	2695	1
1335	1909	1
1336	1909	1
1342	1909	1
1343	1909	1
1344	1909	1
1345	1909	1
1346	1909	1
1347	1909	1
1348	1909	1
1349	1909	1
1350	1909	1
1351	1909	1
1355	1409	1
1357	1568	1
1358	1606	1
1358	2085	1
1358	2107	1
1358	3432	1
1359	1442	1
1359	1487	0.5
1359	1493	1
1359	1570	0.5
1359	1831	1
1359	1848	1
1359	1858	0.5
1359	1930	0.5
1359	1939	1
1359	2049	1
1359	2057	1
1359	2063	1
1359	2112	1
1359	2113	0.5
1359	2186	1
1359	2291	0.5
1359	2458	0.5
1359	2807	1
1359	2808	1
1359	2809	1
